,tweet_length
42292,81
42293,58
42294,36
42295,67
42296,68
42297,34
42298,65
42299,23
42300,58
42301,33
42302,33
42303,44
42304,129
42305,56
42306,70
42307,37
42308,80
42309,80
42310,129
42311,78
42312,38
42313,91
42314,55
42315,44
42316,39
42317,34
42318,30
42319,98
42320,82
42321,71
42322,86
42323,46
42324,33
42325,112
42326,92
42327,100
42328,62
42329,90
42330,75
42331,38
42332,91
42333,64
42334,56
42335,66
42336,86
42337,72
42338,102
42339,87
42340,90
42341,82
42342,47
42343,40
42344,35
42345,64
42346,79
42347,121
42348,37
42349,53
42350,69
42351,41
42352,85
42353,105
42354,119
42355,45
42356,36
42357,71
42358,63
42359,63
42360,143
42361,70
42362,40
42363,35
42364,90
42365,63
42366,84
42367,91
42368,36
42369,127
42370,47
42371,131
42372,68
42373,52
42374,36
42375,77
42376,127
42377,35
42378,68
42379,139
42380,86
42381,60
42382,47
42383,92
42384,46
42385,140
42386,34
42387,105
42388,76
42389,40
42390,108
42391,75
42392,37
42393,48
42394,36
42395,54
42396,31
42397,67
42398,113
42399,110
42400,74
42401,101
42402,63
42403,84
42404,42
42405,46
42406,78
42407,81
42408,39
42409,100
42410,48
42411,80
42412,51
42413,79
42414,28
42415,26
42416,52
42417,81
42418,55
42419,40
42420,27
42421,71
42422,38
42423,36
42424,64
42425,90
42426,36
42427,106
42428,69
42429,33
42430,47
42431,35
42432,60
42433,41
42434,106
42435,78
42436,92
42437,111
42438,74
42439,52
42440,69
42441,57
42442,59
42443,135
42444,41
42445,79
42446,64
42447,35
42448,52
42449,50
42450,91
42451,70
42452,47
42453,116
42454,68
42455,106
42456,53
42457,23
42458,75
42459,93
42460,42
42461,91
42462,52
42463,113
42464,33
42465,77
42466,37
42467,37
42468,39
42469,70
42470,52
42471,87
42472,52
42473,65
42474,75
42475,97
42476,81
42477,70
42478,42
42479,23
42480,75
42481,89
42482,57
42483,51
42484,104
42485,108
42486,74
42487,83
42488,107
42489,40
42490,40
42491,52
42492,50
42493,28
42494,62
42495,94
42496,27
42497,54
42498,33
42499,53
42500,36
42501,103
42502,44
42503,58
42504,43
42505,58
42506,127
42507,39
42508,75
42509,33
42510,98
42511,46
42512,71
42513,28
42514,29
42515,71
42516,31
42517,63
42518,106
42519,70
42520,56
42521,78
42522,49
42523,87
42524,136
42525,37
42526,41
42527,79
42528,68
42529,130
42530,92
42531,88
42532,101
42533,47
42534,36
42535,95
42536,53
42537,70
42538,57
42539,82
42540,65
42541,87
42542,113
42543,91
42544,49
42545,45
42546,44
42547,36
42548,69
42549,82
42550,40
42551,107
42552,130
42553,65
42554,101
42555,62
42556,29
42557,83
42558,140
42559,37
42560,42
42561,70
42562,34
42563,66
42564,94
42565,133
42566,139
42567,83
42568,51
42569,26
42570,138
42571,51
42572,47
42573,138
42574,76
42575,60
42576,64
42577,46
42578,46
42579,45
42580,103
42581,45
42582,47
42583,50
42584,23
42585,94
42586,75
42587,97
42588,82
42589,65
42590,71
42591,67
42592,57
42593,64
42594,78
42595,87
42596,99
42597,83
42598,51
42599,74
42600,89
42601,36
42602,118
42603,38
42604,86
42605,30
42606,47
42607,57
42608,56
42609,119
42610,52
42611,60
42612,46
42613,46
42614,127
42615,33
42616,44
42617,67
42618,37
42619,72
42620,70
42621,63
42622,50
42623,53
42624,56
42625,39
42626,64
42627,39
42628,28
42629,42
42630,47
42631,54
42632,38
42633,41
42634,35
42635,70
42636,36
42637,42
42638,39
42639,61
42640,32
42641,40
42642,34
42643,10
42644,45
42645,47
42646,37
42647,101
42648,50
42649,44
42650,35
42651,16
42652,35
42653,38
42654,51
42655,43
42656,67
42657,64
42658,52
42659,43
42660,48
42661,37
42662,55
42663,37
42664,29
42665,30
42666,35
42667,51
42668,30
42669,25
42670,129
42671,138
42672,140
42673,89
42674,99
42675,96
42676,107
42677,143
42678,33
42679,129
42680,14
42681,134
42682,101
42683,133
42684,127
42685,92
42686,138
42687,136
42688,109
42689,95
42690,137
42691,136
42692,94
42693,95
42694,68
42695,132
42696,143
42697,166
42698,92
42699,137
42700,85
42701,127
42702,111
42703,139
42704,85
42705,88
42706,118
42707,168
42708,57
42709,68
42710,44
42711,83
42712,48
42713,65
42714,37
42715,63
42716,148
42717,140
42718,140
42719,131
42720,124
42721,145
42722,140
42723,31
42724,73
42725,88
42726,90
42727,144
42728,94
42729,103
42730,120
42731,71
42732,80
42733,75
42734,119
42735,139
42736,150
42737,161
42738,139
42739,157
42740,144
42741,116
42742,129
42743,57
42744,138
42745,99
42746,95
42747,79
42748,53
42749,140
42750,52
42751,81
42752,159
42753,131
42754,139
42755,138
42756,113
42757,67
42758,113
42759,115
42760,76
42761,79
42762,73
42763,72
42764,98
42765,59
42766,92
42767,50
42768,79
42769,46
42770,47
42771,15
42772,50
42773,46
42774,52
42775,44
42776,54
42777,91
42778,140
42779,122
42780,119
42781,77
42782,108
42783,39
42784,35
42785,41
42786,64
42787,43
42788,36
42789,50
42790,39
42791,76
42792,38
42793,47
42794,36
42795,35
42796,47
42797,40
42798,42
42799,58
42800,53
42801,36
42802,46
42803,36
42804,53
42805,102
42806,48
42807,63
42808,37
42809,36
42810,51
42811,29
42812,54
42813,61
42814,62
42815,39
42816,46
42817,132
42818,42
42819,61
42820,63
42821,41
42822,71
42823,95
42824,98
42825,75
42826,48
42827,78
42828,43
42829,77
42830,81
42831,50
42832,39
42833,81
42834,55
42835,47
42836,48
42837,63
42838,66
42839,47
42840,49
42841,59
42842,65
42843,94
42844,53
42845,46
42846,29
42847,41
42848,49
42849,42
42850,36
42851,38
42852,50
42853,37
42854,38
42855,50
42856,40
42857,41
42858,49
42859,54
42860,55
42861,82
42862,112
42863,140
42864,122
42865,56
42866,81
42867,128
42868,114
42869,119
42870,100
42871,162
42872,134
42873,64
42874,110
42875,60
42876,91
42877,98
42878,100
42879,128
42880,103
42881,84
42882,51
42883,97
42884,86
42885,55
42886,88
42887,85
42888,87
42889,69
42890,93
42891,62
42892,97
42893,138
42894,83
42895,40
42896,81
42897,97
42898,58
42899,41
42900,52
42901,38
42902,87
42903,61
42904,46
42905,38
42906,51
42907,76
42908,32
42909,57
42910,31
42911,34
42912,31
42913,50
42914,30
42915,21
42916,45
42917,140
42918,43
42919,50
42920,50
42921,48
42922,49
42923,58
42924,61
42925,49
42926,51
42927,53
42928,50
42929,76
42930,79
42931,43
42932,28
42933,43
42934,47
42935,52
42936,89
42937,34
42938,56
42939,55
42940,62
42941,43
42942,47
42943,60
42944,69
42945,36
42946,91
42947,132
42948,53
42949,133
42950,81
42951,101
42952,66
42953,135
42954,30
42955,47
42956,31
42957,25
42958,51
42959,43
42960,27
42961,64
42962,80
42963,131
42964,30
42965,65
42966,56
42967,47
42968,34
42969,80
42970,54
42971,73
42972,70
42973,72
42974,73
42975,98
42976,73
42977,74
42978,65
42979,23
42980,27
42981,47
42982,121
42983,45
42984,33
42985,52
42986,47
42987,44
42988,54
42989,52
42990,58
42991,35
42992,92
42993,34
42994,33
42995,43
42996,27
42997,55
42998,133
42999,74
43000,99
43001,40
43002,67
43003,45
43004,64
43005,140
43006,62
43007,51
43008,73
43009,50
43010,47
43011,39
43012,41
43013,44
43014,25
43015,45
43016,46
43017,35
43018,54
43019,41
43020,38
43021,55
43022,54
43023,46
43024,39
43025,81
43026,124
43027,61
43028,10
43029,50
43030,62
43031,62
43032,65
43033,55
43034,65
43035,74
43036,57
43037,28
43038,45
43039,130
43040,47
43041,97
43042,33
43043,74
43044,102
43045,58
43046,83
43047,63
43048,83
43049,49
43050,43
43051,100
43052,73
43053,139
43054,50
43055,123
43056,109
43057,140
43058,133
43059,30
43060,104
43061,87
43062,84
43063,80
43064,103
43065,62
43066,137
43067,69
43068,140
43069,90
43070,92
43071,92
43072,41
43073,38
43074,45
43075,68
43076,84
43077,62
43078,68
43079,61
43080,48
43081,35
43082,34
43083,46
43084,38
43085,47
43086,57
43087,78
43088,110
43089,131
43090,66
43091,52
43092,57
43093,64
43094,41
43095,83
43096,57
43097,46
43098,51
43099,56
43100,67
43101,47
43102,33
43103,74
43104,56
43105,38
43106,58
43107,117
43108,93
43109,61
43110,72
43111,76
43112,94
43113,94
43114,52
43115,37
43116,130
43117,68
43118,42
43119,50
43120,79
43121,44
43122,140
43123,41
43124,101
43125,84
43126,77
43127,62
43128,31
43129,34
43130,60
43131,85
43132,79
43133,62
43134,41
43135,56
43136,139
43137,124
43138,77
43139,74
43140,41
43141,128
43142,136
43143,97
43144,131
43145,67
43146,105
43147,53
43148,41
43149,132
43150,76
43151,80
43152,73
43153,52
43154,83
43155,26
43156,30
43157,38
43158,72
43159,37
43160,34
43161,41
43162,47
43163,36
43164,51
43165,61
43166,60
43167,63
43168,79
43169,45
43170,25
43171,76
43172,117
43173,77
43174,130
43175,107
43176,58
43177,77
43178,114
43179,81
43180,53
43181,109
43182,56
43183,60
43184,47
43185,47
43186,69
43187,61
43188,52
43189,69
43190,63
43191,66
43192,55
43193,122
43194,77
43195,82
43196,107
43197,102
43198,110
43199,63
43200,133
43201,65
43202,41
43203,47
43204,49
43205,55
43206,20
43207,49
43208,140
43209,32
43210,27
43211,21
43212,33
43213,80
43214,57
43215,60
43216,46
43217,100
43218,101
43219,40
43220,46
43221,36
43222,21
43223,25
43224,87
43225,46
43226,95
43227,106
43228,140
43229,92
43230,133
43231,41
43232,41
43233,43
43234,47
43235,42
43236,46
43237,41
43238,37
43239,44
43240,42
43241,29
43242,53
43243,130
43244,53
43245,70
43246,58
43247,32
43248,32
43249,45
43250,52
43251,79
43252,32
43253,63
43254,114
43255,39
43256,138
43257,60
43258,83
43259,129
43260,50
43261,85
43262,46
43263,44
43264,38
43265,21
43266,52
43267,76
43268,134
43269,123
43270,61
43271,45
43272,47
43273,91
43274,101
43275,24
43276,67
43277,79
43278,44
43279,72
43280,84
43281,82
43282,31
43283,81
43284,28
43285,105
43286,63
43287,26
43288,34
43289,53
43290,90
43291,96
43292,38
43293,90
43294,55
43295,65
43296,94
43297,139
43298,37
43299,49
43300,73
43301,76
43302,87
43303,119
43304,128
43305,75
43306,59
43307,107
43308,92
43309,56
43310,140
43311,40
43312,55
43313,60
43314,29
43315,137
43316,31
43317,139
43318,50
43319,48
43320,89
43321,64
43322,119
43323,47
43324,68
43325,55
43326,47
43327,44
43328,43
43329,79
43330,61
43331,40
43332,39
43333,54
43334,43
43335,21
43336,47
43337,56
43338,55
43339,46
43340,39
43341,136
43342,45
43343,66
43344,92
43345,72
43346,52
43347,127
43348,71
43349,119
43350,46
43351,28
43352,65
43353,79
43354,30
43355,118
43356,130
43357,82
43358,75
43359,100
43360,87
43361,57
43362,56
43363,87
43364,135
43365,64
43366,96
43367,71
43368,50
43369,34
43370,84
43371,53
43372,74
43373,86
43374,71
43375,62
43376,137
43377,78
43378,61
43379,128
43380,98
43381,125
43382,101
43383,95
43384,133
43385,30
43386,63
43387,50
43388,56
43389,125
43390,57
43391,68
43392,131
43393,129
43394,42
43395,45
43396,110
43397,76
43398,74
43399,54
43400,67
43401,102
43402,47
43403,124
43404,82
43405,68
43406,99
43407,101
43408,44
43409,40
43410,74
43411,83
43412,73
43413,39
43414,132
43415,89
43416,46
43417,50
43418,69
43419,33
43420,90
43421,137
43422,59
43423,47
43424,91
43425,72
43426,83
43427,25
43428,69
43429,90
43430,37
43431,106
43432,96
43433,89
43434,82
43435,139
43436,47
43437,51
43438,67
43439,81
43440,50
43441,100
43442,98
43443,44
43444,41
43445,137
43446,33
43447,137
43448,62
43449,29
43450,92
43451,112
43452,119
43453,84
43454,75
43455,102
43456,25
43457,119
43458,86
43459,57
43460,36
43461,51
43462,137
43463,30
43464,125
43465,40
43466,63
43467,60
43468,133
43469,114
43470,81
43471,42
43472,50
43473,36
43474,75
43475,87
43476,79
43477,138
43478,110
43479,62
43480,65
43481,109
43482,77
43483,76
43484,52
43485,111
43486,62
43487,73
43488,58
43489,112
43490,56
43491,55
43492,63
43493,68
43494,45
43495,66
43496,46
43497,57
43498,45
43499,44
43500,47
43501,75
43502,51
43503,74
43504,47
43505,46
43506,72
43507,60
43508,56
43509,47
43510,43
43511,48
43512,82
43513,82
43514,45
43515,32
43516,38
43517,140
43518,70
43519,44
43520,33
43521,94
43522,33
43523,72
43524,82
43525,61
43526,103
43527,91
43528,62
43529,104
43530,69
43531,96
43532,84
43533,46
43534,85
43535,71
43536,47
43537,66
43538,36
43539,42
43540,36
43541,32
43542,36
43543,49
43544,67
43545,41
43546,145
43547,115
43548,51
43549,42
43550,54
43551,48
43552,155
43553,84
43554,79
43555,36
43556,89
43557,102
43558,38
43559,32
43560,33
43561,79
43562,35
43563,74
43564,59
43565,139
43566,137
43567,138
43568,93
43569,57
43570,132
43571,78
43572,41
43573,53
43574,139
43575,150
43576,118
43577,46
43578,107
43579,165
43580,40
43581,60
43582,64
43583,61
43584,48
43585,40
43586,37
43587,125
43588,96
43589,64
43590,52
43591,39
43592,88
43593,79
43594,24
43595,70
43596,73
43597,76
43598,39
43599,100
43600,72
43601,36
43602,91
43603,80
43604,56
43605,67
43606,137
43607,34
43608,86
43609,33
43610,82
43611,39
43612,56
43613,54
43614,22
43615,24
43616,83
43617,53
43618,44
43619,31
43620,50
43621,32
43622,80
43623,78
43624,53
43625,136
43626,72
43627,58
43628,107
43629,121
43630,133
43631,38
43632,52
43633,56
43634,55
43635,53
43636,57
43637,60
43638,74
43639,49
43640,57
43641,52
43642,71
43643,36
43644,48
43645,59
43646,37
43647,37
43648,92
43649,138
43650,62
43651,72
43652,57
43653,47
43654,79
43655,130
43656,108
43657,99
43658,104
43659,120
43660,91
43661,134
43662,126
43663,88
43664,87
43665,67
43666,63
43667,57
43668,60
43669,37
43670,103
43671,62
43672,34
43673,40
43674,88
43675,93
43676,94
43677,87
43678,113
43679,95
43680,85
43681,105
43682,84
43683,105
43684,72
43685,115
43686,109
43687,92
43688,103
43689,104
43690,77
43691,96
43692,128
43693,97
43694,71
43695,95
43696,53
43697,104
43698,90
43699,110
43700,108
43701,57
43702,88
43703,65
43704,60
43705,107
43706,112
43707,96
43708,88
43709,96
43710,113
43711,121
43712,72
43713,114
43714,106
43715,86
43716,114
43717,79
43718,122
43719,110
43720,99
43721,123
43722,66
43723,89
43724,77
43725,84
43726,80
43727,99
43728,116
43729,120
43730,53
43731,71
43732,60
43733,131
43734,114
43735,90
43736,108
43737,98
43738,127
43739,87
43740,92
43741,87
43742,83
43743,78
43744,122
43745,104
43746,112
43747,109
43748,109
43749,84
43750,89
43751,72
43752,80
43753,102
43754,111
43755,74
43756,95
43757,110
43758,76
43759,139
43760,47
43761,50
43762,76
43763,76
43764,92
43765,88
43766,80
43767,103
43768,117
43769,118
43770,91
43771,92
43772,52
43773,137
43774,117
43775,103
43776,89
43777,126
43778,115
43779,119
43780,140
43781,118
43782,116
43783,118
43784,112
43785,101
43786,109
43787,98
43788,109
43789,98
43790,123
43791,117
43792,138
43793,76
43794,104
43795,72
43796,140
43797,137
43798,82
43799,113
43800,102
43801,83
43802,118
43803,39
43804,123
43805,98
43806,102
43807,96
43808,94
43809,131
43810,139
43811,120
43812,120
43813,87
43814,80
43815,139
43816,118
43817,105
43818,107
43819,98
43820,46
43821,121
43822,106
43823,103
43824,66
43825,100
43826,102
43827,112
43828,109
43829,110
43830,113
43831,118
43832,114
43833,90
43834,77
43835,133
43836,69
43837,93
43838,115
43839,119
43840,81
43841,98
43842,121
43843,116
43844,81
43845,82
43846,103
43847,97
43848,68
43849,89
43850,125
43851,120
43852,73
43853,113
43854,110
43855,68
43856,84
43857,104
43858,70
43859,123
43860,41
43861,115
43862,74
43863,87
43864,112
43865,111
43866,93
43867,52
43868,118
43869,113
43870,69
43871,114
43872,118
43873,134
43874,110
43875,123
43876,131
43877,75
43878,111
43879,92
43880,136
43881,131
43882,85
43883,117
43884,68
43885,107
43886,112
43887,122
43888,101
43889,118
43890,112
43891,81
43892,104
43893,112
43894,107
43895,117
43896,88
43897,77
43898,76
43899,112
43900,118
43901,72
43902,118
43903,110
43904,58
43905,111
43906,80
43907,116
43908,111
43909,110
43910,59
43911,118
43912,114
43913,86
43914,95
43915,53
43916,92
43917,115
43918,123
43919,104
43920,120
43921,94
43922,99
43923,66
43924,95
43925,52
43926,78
43927,77
43928,90
43929,93
43930,70
43931,107
43932,79
43933,105
43934,87
43935,132
43936,36
43937,113
43938,115
43939,112
43940,107
43941,90
43942,124
43943,96
43944,81
43945,82
43946,114
43947,79
43948,111
43949,90
43950,84
43951,103
43952,113
43953,124
43954,93
43955,128
43956,110
43957,88
43958,116
43959,116
43960,100
43961,99
43962,84
43963,112
43964,90
43965,116
43966,117
43967,77
43968,97
43969,117
43970,92
43971,31
43972,108
43973,83
43974,53
43975,43
43976,113
43977,82
43978,138
43979,90
43980,52
43981,101
43982,45
43983,65
43984,140
43985,96
43986,86
43987,116
43988,100
43989,104
43990,93
43991,110
43992,89
43993,69
43994,100
43995,138
43996,81
43997,93
43998,109
43999,125
44000,94
44001,67
44002,85
44003,123
44004,84
44005,97
44006,97
44007,102
44008,67
44009,117
44010,85
44011,82
44012,74
44013,83
44014,104
44015,86
44016,113
44017,95
44018,109
44019,81
44020,113
44021,118
44022,129
44023,114
44024,93
44025,116
44026,105
44027,115
44028,119
44029,110
44030,69
44031,103
44032,84
44033,77
44034,97
44035,104
44036,117
44037,140
44038,96
44039,139
44040,114
44041,112
44042,60
44043,99
44044,78
44045,58
44046,106
44047,91
44048,84
44049,99
44050,93
44051,91
44052,68
44053,55
44054,86
44055,97
44056,106
44057,93
44058,116
44059,68
44060,68
44061,77
44062,65
44063,82
44064,63
44065,92
44066,103
44067,97
44068,104
44069,111
44070,76
44071,86
44072,98
44073,83
44074,93
44075,104
44076,17
44077,105
44078,76
44079,94
44080,83
44081,87
44082,87
44083,116
44084,48
44085,112
44086,76
44087,71
44088,105
44089,76
44090,113
44091,94
44092,68
44093,93
44094,107
44095,129
44096,95
44097,100
44098,71
44099,106
44100,74
44101,97
44102,106
44103,77
44104,90
44105,76
44106,117
44107,103
44108,90
44109,76
44110,94
44111,86
44112,105
44113,74
44114,63
44115,83
44116,112
44117,90
44118,93
44119,126
44120,122
44121,80
44122,101
44123,108
44124,102
44125,97
44126,120
44127,87
44128,70
44129,105
44130,109
44131,100
44132,78
44133,66
44134,115
44135,113
44136,107
44137,57
44138,116
44139,115
44140,103
44141,76
44142,123
44143,75
44144,90
44145,79
44146,94
44147,74
44148,82
44149,80
44150,98
44151,19
44152,78
44153,76
44154,102
44155,100
44156,78
44157,76
44158,74
44159,109
44160,91
44161,80
44162,101
44163,94
44164,118
44165,107
44166,89
44167,104
44168,133
44169,80
44170,82
44171,78
44172,70
44173,79
44174,93
44175,71
44176,91
44177,110
44178,94
44179,139
44180,87
44181,77
44182,84
44183,103
44184,114
44185,95
44186,96
44187,75
44188,84
44189,105
44190,80
44191,90
44192,100
44193,89
44194,96
44195,58
44196,91
44197,53
44198,94
44199,109
44200,96
44201,70
44202,122
44203,81
44204,72
44205,77
44206,99
44207,108
44208,91
44209,69
44210,41
44211,86
44212,106
44213,124
44214,104
44215,137
44216,83
44217,102
44218,82
44219,126
44220,58
44221,114
44222,131
44223,103
44224,86
44225,112
44226,114
44227,119
44228,111
44229,77
44230,72
44231,116
44232,97
44233,122
44234,135
44235,141
44236,134
44237,136
44238,113
44239,76
44240,115
44241,52
44242,69
44243,116
44244,54
44245,72
44246,66
44247,95
44248,56
44249,90
44250,84
44251,52
44252,49
44253,68
44254,97
44255,37
44256,64
44257,136
44258,55
44259,64
44260,45
44261,52
44262,110
44263,136
44264,43
44265,64
44266,64
44267,68
44268,45
44269,44
44270,56
44271,120
44272,72
44273,61
44274,43
44275,89
44276,111
44277,42
44278,101
44279,50
44280,104
44281,64
44282,56
44283,68
44284,63
44285,58
44286,85
44287,74
44288,65
44289,122
44290,48
44291,59
44292,76
44293,70
44294,67
44295,99
44296,61
44297,121
44298,59
44299,125
44300,136
44301,64
44302,56
44303,66
44304,55
44305,68
44306,51
44307,67
44308,54
44309,67
44310,47
44311,47
44312,64
44313,140
44314,36
44315,21
44316,69
44317,71
44318,84
44319,64
44320,46
44321,53
44322,61
44323,56
44324,72
44325,52
44326,101
44327,66
44328,91
44329,61
44330,52
44331,63
44332,110
44333,72
44334,47
44335,36
44336,139
44337,56
44338,48
44339,62
44340,42
44341,56
44342,67
44343,52
44344,138
44345,64
44346,140
44347,72
44348,34
44349,54
44350,89
44351,53
44352,44
44353,140
44354,66
44355,52
44356,80
44357,16
44358,91
44359,67
44360,61
44361,39
44362,42
44363,108
44364,67
44365,63
44366,65
44367,50
44368,61
44369,61
44370,105
44371,58
44372,62
44373,134
44374,56
44375,61
44376,91
44377,117
44378,52
44379,70
44380,52
44381,63
44382,67
44383,133
44384,86
44385,138
44386,63
44387,38
44388,63
44389,131
44390,47
44391,64
44392,52
44393,51
44394,69
44395,52
44396,61
44397,38
44398,69
44399,67
44400,65
44401,56
44402,44
44403,114
44404,78
44405,47
44406,81
44407,54
44408,64
44409,52
44410,59
44411,63
44412,43
44413,138
44414,61
44415,86
44416,120
44417,67
44418,98
44419,82
44420,35
44421,42
44422,87
44423,91
44424,58
44425,95
44426,109
44427,86
44428,69
44429,68
44430,40
44431,67
44432,40
44433,51
44434,79
44435,124
44436,96
44437,36
44438,83
44439,65
44440,34
44441,83
44442,56
44443,98
44444,55
44445,65
44446,49
44447,61
44448,27
44449,27
44450,61
44451,82
44452,58
44453,31
44454,46
44455,47
44456,69
44457,60
44458,81
44459,91
44460,120
44461,86
44462,85
44463,97
44464,119
44465,80
44466,63
44467,126
44468,97
44469,22
44470,46
44471,89
44472,53
44473,88
44474,137
44475,79
44476,100
44477,112
44478,87
44479,91
44480,98
44481,139
44482,82
44483,74
44484,82
44485,88
44486,105
44487,70
44488,74
44489,73
44490,93
44491,88
44492,140
44493,55
44494,84
44495,117
44496,127
44497,106
44498,100
44499,119
44500,125
44501,106
44502,107
44503,95
44504,122
44505,78
44506,92
44507,79
44508,116
44509,81
44510,134
44511,107
44512,119
44513,99
44514,129
44515,69
44516,89
44517,103
44518,81
44519,89
44520,88
44521,80
44522,76
44523,138
44524,98
44525,117
44526,104
44527,112
44528,110
44529,104
44530,107
44531,115
44532,139
44533,80
44534,66
44535,98
44536,89
44537,94
44538,70
44539,80
44540,133
44541,96
44542,91
44543,112
44544,95
44545,101
44546,102
44547,135
44548,95
44549,127
44550,90
44551,104
44552,107
44553,118
44554,104
44555,83
44556,121
44557,105
44558,95
44559,91
44560,136
44561,111
44562,124
44563,125
44564,39
44565,105
44566,92
44567,82
44568,65
44569,91
44570,94
44571,125
44572,90
44573,109
44574,87
44575,117
44576,126
44577,106
44578,74
44579,91
44580,117
44581,97
44582,114
44583,108
44584,70
44585,96
44586,39
44587,134
44588,129
44589,97
44590,89
44591,95
44592,116
44593,117
44594,117
44595,116
44596,100
44597,107
44598,84
44599,138
44600,93
44601,99
44602,108
44603,109
44604,118
44605,90
44606,114
44607,114
44608,88
44609,101
44610,99
44611,83
44612,94
44613,105
44614,88
44615,117
44616,136
44617,98
44618,82
44619,112
44620,84
44621,112
44622,68
44623,71
44624,68
44625,85
44626,101
44627,92
44628,116
44629,124
44630,118
44631,77
44632,130
44633,85
44634,105
44635,102
44636,116
44637,92
44638,117
44639,125
44640,79
44641,97
44642,118
44643,115
44644,117
44645,118
44646,88
44647,83
44648,105
44649,117
44650,75
44651,118
44652,95
44653,100
44654,117
44655,68
44656,106
44657,78
44658,88
44659,113
44660,113
44661,109
44662,116
44663,99
44664,103
44665,105
44666,104
44667,88
44668,61
44669,107
44670,70
44671,102
44672,122
44673,95
44674,117
44675,79
44676,109
44677,110
44678,118
44679,72
44680,118
44681,105
44682,66
44683,107
44684,115
44685,115
44686,118
44687,86
44688,36
44689,114
44690,77
44691,113
44692,94
44693,118
44694,107
44695,111
44696,117
44697,105
44698,52
44699,99
44700,107
44701,91
44702,125
44703,79
44704,117
44705,108
44706,85
44707,111
44708,62
44709,116
44710,133
44711,119
44712,112
44713,108
44714,96
44715,117
44716,79
44717,141
44718,104
44719,140
44720,139
44721,108
44722,140
44723,106
44724,134
44725,137
44726,103
44727,140
44728,138
44729,42
44730,95
44731,107
44732,83
44733,65
44734,134
44735,93
44736,53
44737,114
44738,126
44739,107
44740,105
44741,123
44742,83
44743,91
44744,88
44745,68
44746,106
44747,112
44748,129
44749,90
44750,80
44751,105
44752,103
44753,114
44754,63
44755,74
44756,100
44757,97
44758,79
44759,82
44760,79
44761,117
44762,112
44763,117
44764,107
44765,92
44766,140
44767,123
44768,71
44769,23
44770,71
44771,90
44772,80
44773,115
44774,91
44775,133
44776,110
44777,73
44778,84
44779,63
44780,81
44781,116
44782,40
44783,134
44784,92
44785,78
44786,112
44787,98
44788,94
44789,102
44790,117
44791,73
44792,115
44793,139
44794,53
44795,85
44796,140
44797,114
44798,69
44799,87
44800,123
44801,86
44802,101
44803,31
44804,96
44805,82
44806,98
44807,112
44808,79
44809,76
44810,53
44811,124
44812,67
44813,71
44814,103
44815,24
44816,66
44817,106
44818,109
44819,84
44820,66
44821,47
44822,113
44823,95
44824,72
44825,76
44826,89
44827,79
44828,110
44829,94
44830,78
44831,94
44832,111
44833,74
44834,83
44835,104
44836,108
44837,138
44838,87
44839,87
44840,89
44841,95
44842,132
44843,97
44844,89
44845,116
44846,92
44847,38
44848,106
44849,89
44850,73
44851,84
44852,73
44853,93
44854,92
44855,62
44856,80
44857,98
44858,80
44859,93
44860,140
44861,91
44862,101
44863,83
44864,128
44865,114
44866,104
44867,102
44868,71
44869,101
44870,82
44871,98
44872,83
44873,78
44874,100
44875,64
44876,94
44877,93
44878,76
44879,94
44880,137
44881,89
44882,132
44883,140
44884,117
44885,67
44886,60
44887,83
44888,97
44889,71
44890,47
44891,88
44892,90
44893,88
44894,98
44895,64
44896,75
44897,100
44898,99
44899,118
44900,68
44901,101
44902,83
44903,102
44904,130
44905,139
44906,72
44907,89
44908,84
44909,115
44910,87
44911,92
44912,86
44913,94
44914,87
44915,101
44916,77
44917,107
44918,83
44919,87
44920,98
44921,88
44922,139
44923,84
44924,74
44925,113
44926,72
44927,78
44928,136
44929,69
44930,86
44931,74
44932,82
44933,85
44934,120
44935,65
44936,112
44937,77
44938,18
44939,126
44940,50
44941,96
44942,66
44943,92
44944,138
44945,125
44946,127
44947,118
44948,55
44949,132
44950,94
44951,103
44952,70
44953,91
44954,102
44955,94
44956,97
44957,108
44958,72
44959,76
44960,139
44961,69
44962,87
44963,100
44964,98
44965,50
44966,140
44967,68
44968,93
44969,62
44970,103
44971,129
44972,96
44973,82
44974,125
44975,98
44976,135
44977,54
44978,50
44979,116
44980,41
44981,100
44982,133
44983,70
44984,54
44985,131
44986,138
44987,84
44988,87
44989,131
44990,121
44991,118
44992,109
44993,139
44994,134
44995,31
44996,125
44997,140
44998,47
44999,133
45000,110
45001,139
45002,100
45003,60
45004,62
45005,141
45006,115
45007,49
45008,140
45009,111
45010,108
45011,137
45012,136
45013,126
45014,147
45015,127
45016,140
45017,133
45018,97
45019,139
45020,99
45021,101
45022,92
45023,132
45024,111
45025,138
45026,86
45027,123
45028,98
45029,112
45030,137
45031,104
45032,59
45033,7
45034,129
45035,131
45036,140
45037,157
45038,26
45039,157
45040,118
45041,136
45042,137
45043,64
45044,139
45045,138
45046,115
45047,140
45048,139
45049,117
45050,136
45051,83
45052,109
45053,124
45054,144
45055,86
45056,110
45057,131
45058,137
45059,82
45060,110
45061,162
45062,153
45063,112
45064,108
45065,104
45066,160
45067,103
45068,133
45069,37
45070,138
45071,147
45072,98
45073,164
45074,92
45075,133
45076,38
45077,119
45078,91
45079,121
45080,116
45081,109
45082,100
45083,157
45084,123
45085,99
45086,131
45087,148
45088,121
45089,74
